FlowID,Packets,TotalBytes,AvgSize,StdDevSize,BPS,IAT_ms,Duration_s,SYN,ACK,FIN,PSH,RST,URG
149.171.126.1:4925-59.166.0.1:44170,96,33616,350.17,522.58,1463346.68,0,0.0230,4,94,4,44,0,0
149.171.126.5:5190-59.166.0.1:41791,36,3774,104.83,105.47,5879.66,18,0.6419,4,34,4,14,0,0
149.171.126.8:53-59.166.0.0:10213,4,388,97.00,8.00,359592.22,0,0.0011,0,0,0,0,0,0
149.171.126.1:53-59.166.0.1:9764,4,388,97.00,8.00,356617.65,0,0.0011,0,0,0,0,0,0
149.171.126.5:37648-59.166.0.6:36765,8,976,122.00,37.26,5804.65,24,0.1681,0,0,0,0,0,0
149.171.126.0:25681-59.166.0.2:54613,8,976,122.00,37.26,10605.35,13,0.0920,0,0,0,0,0,0
149.171.126.3:12572-59.166.0.6:14759,94,34828,370.51,529.18,850272.21,0,0.0410,4,92,4,44,0,0
149.171.126.7:6988-59.166.0.6:8352,36,6872,190.89,171.10,1212634.55,0,0.0057,4,34,4,24,0,0
149.171.126.3:30985-59.166.0.0:52484,86,29706,345.42,515.31,1667658.45,0,0.0178,4,84,4,40,0,0
149.171.126.5:53-59.166.0.7:29944,4,388,97.00,8.00,369523.81,0,0.0010,0,0,0,0,0,0
149.171.126.9:53-59.166.0.3:60091,4,356,89.00,8.00,340996.17,0,0.0010,0,0,0,0,0,0
149.171.126.19:80-175.45.176.3:63055,40,31136,778.40,690.97,11148.22,71,2.7929,4,38,4,0,0,0
149.171.126.9:58866-59.166.0.5:25256,94,33554,356.96,526.17,2240967.07,0,0.0150,4,92,4,44,0,0
149.171.126.3:80-59.166.0.9:8136,1064,1121932,1054.45,669.39,355081.55,2,3.1596,4,1062,4,372,0,0
149.171.126.3:80-59.166.0.4:28766,18,2156,119.78,102.15,550702.43,0,0.0039,4,16,4,4,0,0
149.171.126.7:41227-59.166.0.5:50453,20,9568,478.40,628.42,42992.97,11,0.2225,4,18,4,4,0,0
149.171.126.0:52413-59.166.0.3:47927,58,8192,141.24,133.55,15201.36,9,0.5389,4,56,4,24,0,0
149.171.126.7:19140-59.166.0.1:59257,94,33480,356.17,526.47,1976503.93,0,0.0169,4,92,4,44,0,0
149.171.126.12:80-175.45.176.0:21429,20,4520,226.00,433.30,7525.87,31,0.6006,4,18,4,2,0,0
149.171.126.10:80-175.45.176.3:43678,18,2278,126.56,136.16,5266.43,25,0.4326,4,16,4,2,0,0
149.171.126.3:6881-59.166.0.4:4915,34,3728,109.65,88.55,208279.79,0,0.0179,4,32,4,12,0,0
149.171.126.15:80-175.45.176.3:12026,16,1736,108.50,125.33,2787.20,41,0.6228,4,14,4,0,0,0
149.171.126.3:6881-59.166.0.6:50904,34,3728,109.65,88.55,280849.78,0,0.0133,4,32,4,12,0,0
149.171.126.2:1576-59.166.0.4:3526,94,34828,370.51,529.18,2194442.69,0,0.0159,4,92,4,44,0,0
149.171.126.3:25-59.166.0.3:51440,94,42184,448.77,617.52,45947.67,9,0.9181,4,92,4,36,0,0
149.171.126.7:53-59.166.0.9:50541,4,388,97.00,8.00,367076.63,0,0.0011,0,0,0,0,0,0
149.171.126.8:143-59.166.0.2:14894,248,26736,107.81,143.44,34946.05,3,0.7651,4,246,4,118,0,0
149.171.126.9:80-59.166.0.4:47722,30,12228,407.60,542.71,10969.43,38,1.1147,4,28,4,10,0,0
149.171.126.0:5190-59.166.0.2:63175,46,5268,114.52,96.71,4200.95,27,1.2540,4,44,4,20,0,0
149.171.126.6:6786-59.166.0.9:5225,20,9568,478.40,628.42,2218923.93,0,0.0043,4,18,4,4,0,0
149.171.126.7:53-59.166.0.8:32143,4,388,97.00,8.00,395918.37,0,0.0010,0,0,0,0,0,0
149.171.126.6:53-59.166.0.0:56725,4,388,97.00,8.00,382266.01,0,0.0010,0,0,0,0,0,0
149.171.126.4:6881-59.166.0.7:41268,1304,1140708,874.78,701.52,194525.00,4,5.8641,4,1302,4,468,0,0
149.171.126.7:143-59.166.0.5:6072,248,26708,107.69,143.29,23064.52,4,1.1580,4,246,4,118,0,0
149.171.126.5:111-59.166.0.4:7970,8,1016,127.00,31.00,226482.39,0,0.0045,0,0,0,0,0,0
149.171.126.9:19700-59.166.0.5:59502,94,34828,370.51,529.18,2198598.57,0,0.0158,4,92,4,44,0,0
149.171.126.6:60334-59.166.0.1:22882,74,20046,270.89,442.44,2057899.60,0,0.0097,4,72,4,34,0,0
149.171.126.5:36239-59.166.0.5:39851,14,2422,173.00,253.94,792280.01,0,0.0031,4,12,4,2,0,0
149.171.126.4:54157-59.166.0.5:47982,82,25304,308.59,483.52,589823.08,0,0.0429,4,80,4,38,0,0
149.171.126.9:1680-59.166.0.3:48919,114,50120,439.65,576.77,2163235.36,0,0.0232,4,112,4,54,0,0
149.171.126.17:13354-175.45.176.1:56343,6,366,61.00,1.00,21.79,3360,16.8002,6,0,0,0,0,0
149.171.126.2:26866-59.166.0.9:10138,22,9704,441.09,610.68,198409.29,2,0.0489,4,20,4,4,0,0
149.171.126.8:1782-59.166.0.8:22155,94,33554,356.96,526.17,544477.98,0,0.0616,4,92,4,44,0,0
149.171.126.5:21-59.166.0.0:14451,106,8372,78.98,16.17,9705.41,8,0.8626,4,104,4,48,0,0
149.171.126.4:53-59.166.0.6:27283,4,356,89.00,8.00,335532.52,0,0.0011,0,0,0,0,0,0
149.171.126.4:53-59.166.0.7:49364,4,388,97.00,8.00,374156.22,0,0.0010,0,0,0,0,0,0
149.171.126.5:21-59.166.0.0:45026,106,8372,78.98,16.17,8723.09,9,0.9598,4,104,4,48,0,0
149.171.126.5:48182-59.166.0.8:16777,20,9568,478.40,628.42,43096.77,11,0.2220,4,18,4,4,0,0
149.171.126.14:520-175.45.176.2:61600,2,136,68.00,0.00,13600000.00,0,0.0000,0,0,0,0,0,0
149.171.126.0:80-59.166.0.0:25113,1098,1124244,1023.90,680.74,254781.04,4,4.4126,4,1096,4,372,0,0
149.171.126.9:30960-59.166.0.0:2299,122,52724,432.16,557.14,2055356.31,0,0.0257,4,120,4,58,0,0
149.171.126.7:25-59.166.0.7:58787,94,42274,449.72,618.91,1434135.09,0,0.0295,4,92,4,36,0,0
149.171.126.8:35773-59.166.0.1:37335,170,86138,506.69,596.56,1794504.28,0,0.0480,4,168,4,82,0,0
149.171.126.9:65116-59.166.0.1:23141,86,29706,345.42,515.31,166529.32,2,0.1784,4,84,4,40,0,0
149.171.126.7:53-59.166.0.8:62784,4,388,97.00,8.00,361602.98,0,0.0011,0,0,0,0,0,0
149.171.126.6:80-59.166.0.3:8708,32,12364,386.38,531.87,10931.07,36,1.1311,4,30,4,10,0,0
149.171.126.4:5190-59.166.0.4:62164,44,4780,108.64,94.77,25136.46,4,0.1902,4,42,4,18,0,0
149.171.126.5:54109-59.166.0.8:45501,90,32764,364.04,528.41,2137665.56,0,0.0153,4,88,4,42,0,0
149.171.126.15:143-175.45.176.3:48402,494,550054,1113.47,625.04,67727.65,16,8.1216,4,492,4,10,0,0
149.171.126.6:12147-59.166.0.0:13373,56,8720,155.71,190.28,25346.92,6,0.3440,4,54,4,24,0,0
149.171.126.3:6881-59.166.0.0:46176,34,3728,109.65,88.55,142008.23,0,0.0263,4,32,4,12,0,0
149.171.126.5:53-59.166.0.7:8412,4,388,97.00,8.00,315190.90,0,0.0012,0,0,0,0,0,0
149.171.126.3:39628-59.166.0.2:11969,158,79424,502.68,595.48,342523.47,1,0.2319,4,156,4,76,0,0
149.171.126.9:25-59.166.0.6:58289,94,42274,449.72,618.91,1344079.87,0,0.0315,4,92,4,36,0,0
149.171.126.4:80-59.166.0.3:55374,32,12364,386.38,531.87,12248.75,32,1.0094,4,30,4,10,0,0
149.171.126.3:34545-59.166.0.7:35843,36,7288,202.44,215.11,261725.20,0,0.0278,4,34,4,24,0,0
149.171.126.6:9411-59.166.0.4:24485,170,86138,506.69,596.56,1790215.31,0,0.0481,4,168,4,82,0,0
149.171.126.3:21-59.166.0.8:37465,106,8372,78.98,16.17,374084.00,0,0.0224,4,104,4,48,0,0
149.171.126.6:22-59.166.0.2:28680,120,15858,132.15,161.11,1553487.46,0,0.0102,4,118,4,58,0,0
149.171.126.9:50394-59.166.0.9:33575,138,67214,487.06,597.95,1138525.65,0,0.0590,4,136,4,66,0,0
149.171.126.8:48749-59.166.0.5:6124,74,20046,270.89,442.44,912176.92,0,0.0220,4,72,4,34,0,0
149.171.126.1:5190-59.166.0.5:3556,46,6968,151.48,227.81,601727.12,0,0.0116,4,44,4,20,0,0
149.171.126.11:80-175.45.176.0:15273,16,1498,93.62,86.00,2023.33,49,0.7404,4,14,4,0,0,0
149.171.126.9:80-59.166.0.8:49931,1074,1122612,1045.26,672.97,408229.08,2,2.7500,4,1072,4,372,0,0
149.171.126.6:5588-59.166.0.3:45681,90,32764,364.04,528.41,1729792.51,0,0.0189,4,88,4,42,0,0
149.171.126.8:53-59.166.0.5:60987,4,356,89.00,8.00,311461.07,0,0.0011,0,0,0,0,0,0
149.171.126.7:20267-59.166.0.6:59421,36,6872,190.89,171.10,1479758.83,0,0.0046,4,34,4,24,0,0
149.171.126.5:15346-59.166.0.3:18939,158,79424,502.68,595.48,933916.56,0,0.0850,4,156,4,76,0,0
149.171.126.14:80-175.45.176.3:19291,28,16442,587.21,679.54,26095.02,23,0.6301,4,26,4,2,0,0
149.171.126.5:53-59.166.0.7:52963,4,356,89.00,8.00,339694.66,0,0.0010,0,0,0,0,0,0
149.171.126.10:80-175.45.176.3:10970,22,2526,114.82,124.20,888.33,135,2.8435,4,20,4,2,0,0
149.171.126.2:1947-59.166.0.1:60110,94,34828,370.51,529.18,541421.18,0,0.0643,4,92,4,44,0,0
149.171.126.3:1598-59.166.0.0:49800,94,33554,356.96,526.17,1775625.76,0,0.0189,4,92,4,44,0,0
149.171.126.5:38228-59.166.0.8:35418,138,67214,487.06,597.95,2326307.41,0,0.0289,4,136,4,66,0,0
149.171.126.1:62573-59.166.0.0:61075,8,960,120.00,34.64,501829.59,0,0.0019,0,0,0,0,0,0
149.171.126.5:80-59.166.0.1:63019,30,12228,407.60,542.71,12168.30,34,1.0049,4,28,4,10,0,0
149.171.126.6:6881-59.166.0.4:36258,34,3728,109.65,88.55,206732.10,0,0.0180,4,32,4,12,0,0
149.171.126.7:80-59.166.0.9:40267,32,12364,386.38,531.87,12293.03,32,1.0058,4,30,4,10,0,0
149.171.126.5:15857-59.166.0.0:63576,8,968,121.00,35.93,567409.14,0,0.0017,0,0,0,0,0,0
149.171.126.9:53-59.166.0.0:60680,4,388,97.00,8.00,362956.03,0,0.0011,0,0,0,0,0,0
149.171.126.4:80-59.166.0.1:28187,32,12364,386.38,531.87,10770.96,37,1.1479,4,30,4,10,0,0
149.171.126.5:53-59.166.0.3:23036,4,388,97.00,8.00,379647.75,0,0.0010,0,0,0,0,0,0
149.171.126.1:53-59.166.0.0:10474,4,356,89.00,8.00,335216.57,0,0.0011,0,0,0,0,0,0
149.171.126.2:80-59.166.0.9:25549,32,12364,386.38,531.87,12145.40,32,1.0180,4,30,4,10,0,0
149.171.126.9:80-59.166.0.5:60869,32,12364,386.38,531.87,12269.83,32,1.0077,4,30,4,10,0,0
149.171.126.3:25-59.166.0.9:13947,94,42184,448.77,617.52,46912.13,9,0.8992,4,92,4,36,0,0
149.171.126.2:12625-59.166.0.6:34025,114,50120,439.65,576.77,799923.39,0,0.0627,4,112,4,54,0,0
149.171.126.12:80-175.45.176.0:26819,142,147495,1038.70,636.85,34458.35,30,4.2804,4,140,4,10,0,0
149.171.126.0:36994-59.166.0.7:63565,114,50120,439.65,576.77,1478640.55,0,0.0339,4,112,4,54,0,0
149.171.126.6:25-59.166.0.3:2339,94,42184,448.77,617.52,2056853.09,0,0.0205,4,92,4,36,0,0
149.171.126.7:21-59.166.0.8:49840,106,8372,78.98,16.17,9714.69,8,0.8618,4,104,4,48,0,0
149.171.126.10:80-175.45.176.3:46198,18,2176,120.89,119.10,3336.18,38,0.6522,4,16,4,2,0,0
149.171.126.8:5190-59.166.0.5:63758,102,24564,240.82,405.09,52597.32,4,0.4670,4,100,4,48,0,0
149.171.126.3:22-59.166.0.9:19322,120,15858,132.15,161.11,1052778.33,0,0.0151,4,118,4,58,0,0
149.171.126.8:80-59.166.0.4:3831,1102,1124516,1020.43,681.93,981599.95,1,1.1456,4,1100,4,372,0,0
149.171.126.2:25-59.166.0.2:35313,94,42274,449.72,618.91,773215.30,0,0.0547,4,92,4,36,0,0
149.171.126.9:111-59.166.0.2:40401,8,1016,127.00,31.00,220103.99,0,0.0046,0,0,0,0,0,0
149.171.126.0:11742-59.166.0.1:13071,58,8544,147.31,161.66,22274.59,6,0.3836,4,56,4,24,0,0
149.171.126.3:6881-59.166.0.6:20238,34,3728,109.65,88.55,208524.44,0,0.0179,4,32,4,12,0,0
149.171.126.5:57905-59.166.0.2:53100,22,9704,441.09,610.68,2359922.18,0,0.0041,4,20,4,4,0,0
149.171.126.8:53-59.166.0.0:47507,4,356,89.00,8.00,366255.14,0,0.0010,0,0,0,0,0,0
149.171.126.7:80-59.166.0.2:49205,32,12364,386.38,531.87,11547.08,34,1.0707,4,30,4,10,0,0
149.171.126.6:111-59.166.0.7:6353,8,1016,127.00,31.00,2080.40,69,0.4884,0,0,0,0,0,0
149.171.126.7:63343-59.166.0.2:21462,82,25304,308.59,483.52,2185146.80,0,0.0116,4,80,4,38,0,0
149.171.126.8:53-59.166.0.0:30813,4,356,89.00,8.00,332399.63,0,0.0011,0,0,0,0,0,0
149.171.126.16:80-175.45.176.2:33568,18,1524,84.67,67.37,422.78,212,3.6047,4,16,4,0,0,0
149.171.126.0:53-59.166.0.4:3278,4,356,89.00,8.00,335216.57,0,0.0011,0,0,0,0,0,0
149.171.126.0:80-59.166.0.8:46221,32,12364,386.38,531.87,11933.30,33,1.0361,4,30,4,10,0,0
149.171.126.7:5190-59.166.0.6:14603,36,3774,104.83,105.47,879515.26,0,0.0043,4,34,4,14,0,0
149.171.126.4:80-59.166.0.2:21788,32,12364,386.38,531.87,12254.69,32,1.0089,4,30,4,10,0,0
149.171.126.8:6881-59.166.0.5:17950,34,3728,109.65,88.55,205015.40,0,0.0182,4,32,4,12,0,0
149.171.126.5:80-59.166.0.8:11514,30,12228,407.60,542.71,12168.74,34,1.0049,4,28,4,10,0,0
149.171.126.8:32528-59.166.0.2:32890,14,2436,174.00,256.39,49623.14,3,0.0491,4,12,4,2,0,0
149.171.126.1:143-59.166.0.0:3683,248,27004,108.89,146.14,40014.82,2,0.6748,4,246,4,118,0,0
149.171.126.2:80-59.166.0.8:20090,32,12364,386.38,531.87,10659.22,37,1.1599,4,30,4,10,0,0
149.171.126.6:61996-59.166.0.4:61160,58,8520,146.90,159.70,22338.46,6,0.3814,4,56,4,24,0,0
149.171.126.6:80-59.166.0.5:3943,30,12228,407.60,542.71,12160.41,34,1.0056,4,28,4,10,0,0
149.171.126.1:45466-59.166.0.9:46097,134,63272,472.18,584.37,1473360.66,0,0.0429,4,132,4,64,0,0
149.171.126.1:6881-59.166.0.1:61077,34,3728,109.65,88.55,206640.43,0,0.0180,4,32,4,12,0,0
149.171.126.5:53-59.166.0.0:14683,4,388,97.00,8.00,347359.00,0,0.0011,0,0,0,0,0,0
149.171.126.8:111-59.166.0.7:29464,8,1016,127.00,31.00,220917.59,0,0.0046,0,0,0,0,0,0
149.171.126.3:22-59.166.0.9:52444,202,34982,173.18,222.64,15739.53,11,2.2226,4,200,4,104,0,0
149.171.126.4:19008-59.166.0.4:22592,114,50120,439.65,576.77,2269824.74,0,0.0221,4,112,4,54,0,0
149.171.126.5:16267-59.166.0.4:16453,134,63272,472.18,584.37,1375508.16,0,0.0460,4,132,4,64,0,0
149.171.126.0:53-59.166.0.5:58415,4,356,89.00,8.00,340669.86,0,0.0010,0,0,0,0,0,0
149.171.126.2:80-59.166.0.4:1652,32,12364,386.38,531.87,10722.36,37,1.1531,4,30,4,10,0,0
149.171.126.0:5324-59.166.0.3:1911,8,976,122.00,37.26,25593.29,5,0.0381,0,0,0,0,0,0
149.171.126.4:6881-59.166.0.2:55681,564,472698,838.12,704.16,177437.06,4,2.6640,4,562,4,200,0,0
149.171.126.3:53-59.166.0.1:37119,4,356,89.00,8.00,328413.28,0,0.0011,0,0,0,0,0,0
149.171.126.3:58671-59.166.0.5:61998,58,8368,144.28,147.40,23896.55,6,0.3502,4,56,4,24,0,0
149.171.126.9:53-59.166.0.5:5907,4,388,97.00,8.00,372360.84,0,0.0010,0,0,0,0,0,0
149.171.126.7:20695-59.166.0.9:22615,158,79424,502.68,595.48,1372502.94,0,0.0579,4,156,4,76,0,0
149.171.126.7:53-59.166.0.6:51198,4,388,97.00,8.00,364661.65,0,0.0011,0,0,0,0,0,0
149.171.126.6:46223-59.166.0.8:3931,160,79560,497.25,593.72,1212915.82,0,0.0656,4,158,4,76,0,0
149.171.126.2:62535-59.166.0.2:20569,8,960,120.00,34.64,233804.19,0,0.0041,0,0,0,0,0,0
149.171.126.4:58549-59.166.0.8:60728,94,34828,370.51,529.18,1842263.95,0,0.0189,4,92,4,44,0,0
149.171.126.8:7206-59.166.0.3:8933,94,34828,370.51,529.18,1129056.31,0,0.0308,4,92,4,44,0,0
149.171.126.3:36239-59.166.0.3:12380,14,2422,173.00,253.94,884264.33,0,0.0027,4,12,4,2,0,0
149.171.126.5:21-59.166.0.5:14685,106,8372,78.98,16.17,3030.52,26,2.7626,4,104,4,48,0,0
149.171.126.17:16142-175.45.176.1:18631,10,610,61.00,1.00,109.42,619,5.5747,10,0,0,0,0,0
149.171.126.4:14905-59.166.0.7:35997,90,32764,364.04,528.41,996350.81,0,0.0329,4,88,4,42,0,0
149.171.126.8:111-59.166.0.8:7875,8,1000,125.00,33.00,226654.58,0,0.0044,0,0,0,0,0,0
149.171.126.18:514-175.45.176.1:6496,2,1340,670.00,0.00,335000000.00,0,0.0000,0,0,0,0,0,0
149.171.126.7:5190-59.166.0.8:59439,46,5268,114.52,96.71,933215.23,0,0.0056,4,44,4,20,0,0
149.171.126.3:59720-59.166.0.0:62020,94,33554,356.96,526.17,542839.58,0,0.0618,4,92,4,44,0,0
149.171.126.1:53-59.166.0.6:7346,4,388,97.00,8.00,342756.18,0,0.0011,0,0,0,0,0,0
149.171.126.5:5190-59.166.0.3:48091,44,4780,108.64,94.77,637758.51,0,0.0075,4,42,4,18,0,0
149.171.126.9:22-59.166.0.3:9100,120,15858,132.15,161.11,570206.03,0,0.0278,4,118,4,58,0,0
149.171.126.4:21-59.166.0.2:38275,106,8372,78.98,16.17,8937.86,8,0.9367,4,104,4,48,0,0
149.171.126.9:6881-59.166.0.5:14284,34,3728,109.65,88.55,11135.94,10,0.3348,4,32,4,12,0,0
149.171.126.0:15934-59.166.0.4:36124,74,20046,270.89,442.44,140152.42,1,0.1430,4,72,4,34,0,0
149.171.126.8:80-59.166.0.3:19417,1090,1123700,1030.92,678.27,959849.80,1,1.1707,4,1088,4,372,0,0
149.171.126.4:29495-59.166.0.6:52088,122,50272,412.07,550.73,479114.05,0,0.1049,4,120,4,58,0,0
149.171.126.7:5190-59.166.0.6:59281,46,6968,151.48,227.81,1158822.55,0,0.0060,4,44,4,20,0,0
149.171.126.8:53-59.166.0.3:21687,4,356,89.00,8.00,368530.02,0,0.0010,0,0,0,0,0,0
149.171.126.5:6881-59.166.0.9:25697,34,3728,109.65,88.55,239173.67,0,0.0156,4,32,4,12,0,0
149.171.126.5:6881-59.166.0.1:25884,34,3728,109.65,88.55,10844.49,10,0.3438,4,32,4,12,0,0
149.171.126.1:33465-59.166.0.4:46710,146,67812,464.47,579.43,880743.95,0,0.0770,4,144,4,70,0,0
149.171.126.7:111-59.166.0.2:39374,8,1016,127.00,31.00,4488.50,32,0.2264,0,0,0,0,0,0
149.171.126.9:23050-59.166.0.2:24299,58,8520,146.90,159.70,22347.48,6,0.3813,4,56,4,24,0,0
149.171.126.9:21-59.166.0.5:52624,106,8372,78.98,16.17,116525.39,0,0.0718,4,104,4,48,0,0
149.171.126.9:111-59.166.0.8:16762,8,1016,127.00,31.00,216308.28,0,0.0047,0,0,0,0,0,0
149.171.126.3:80-59.166.0.6:44541,32,12364,386.38,531.87,12280.79,32,1.0068,4,30,4,10,0,0
149.171.126.4:80-59.166.0.8:30030,18,2156,119.78,102.15,555526.93,0,0.0039,4,16,4,4,0,0
149.171.126.4:53-59.166.0.0:45555,4,388,97.00,8.00,362956.03,0,0.0011,0,0,0,0,0,0
149.171.126.17:35354-175.45.176.1:49549,4,244,61.00,1.00,17.02,4778,14.3350,4,0,0,0,0,0
149.171.126.5:53-59.166.0.1:12979,4,388,97.00,8.00,375968.99,0,0.0010,0,0,0,0,0,0
149.171.126.14:520-175.45.176.2:56705,2,136,68.00,0.00,68000000.00,0,0.0000,0,0,0,0,0,0
149.171.126.8:53-59.166.0.5:32236,4,356,89.00,8.00,356000.00,0,0.0010,0,0,0,0,0,0
149.171.126.9:53-59.166.0.2:3292,4,356,89.00,8.00,335216.57,0,0.0011,0,0,0,0,0,0
149.171.126.0:14591-59.166.0.5:16940,122,50272,412.07,550.73,2228566.36,0,0.0226,4,120,4,58,0,0
149.171.126.7:53-59.166.0.2:37191,4,356,89.00,8.00,363265.31,0,0.0010,0,0,0,0,0,0
149.171.126.6:53-59.166.0.4:49414,4,388,97.00,8.00,415417.56,0,0.0009,0,0,0,0,0,0
149.171.126.2:143-59.166.0.3:19342,248,26736,107.81,143.44,852387.94,0,0.0314,4,246,4,118,0,0
149.171.126.3:53-59.166.0.3:45818,4,388,97.00,8.00,332191.78,0,0.0012,0,0,0,0,0,0
149.171.126.3:8569-59.166.0.5:15461,74,20046,270.89,442.44,946861.27,0,0.0212,4,72,4,34,0,0
149.171.126.4:53-59.166.0.2:32592,4,388,97.00,8.00,370582.62,0,0.0010,0,0,0,0,0,0
149.171.126.11:179-175.45.176.2:36516,16,1058,66.12,13.55,1326.55,53,0.7976,4,14,4,0,0,0
149.171.126.1:57892-59.166.0.8:24332,90,32764,364.04,528.41,1724784.17,0,0.0190,4,88,4,42,0,0
149.171.126.9:53-59.166.0.6:61185,4,388,97.00,8.00,415862.81,0,0.0009,0,0,0,0,0,0
149.171.126.8:53-59.166.0.9:47836,4,356,89.00,8.00,342307.69,0,0.0010,0,0,0,0,0,0
149.171.126.0:46767-59.166.0.7:3909,36,7632,212.00,252.49,1588676.10,0,0.0048,4,34,4,24,0,0
149.171.126.5:13096-59.166.0.5:34578,94,33554,356.96,526.17,2228909.26,0,0.0151,4,92,4,44,0,0
149.171.126.8:111-59.166.0.3:32030,8,1000,125.00,33.00,215192.60,0,0.0046,0,0,0,0,0,0
149.171.126.19:25-175.45.176.0:14284,48,9153,190.69,347.61,3056.51,63,2.9946,4,46,4,14,0,0
149.171.126.5:2976-59.166.0.2:44250,90,32764,364.04,528.41,2193919.91,0,0.0149,4,88,4,42,0,0
149.171.126.8:19519-59.166.0.6:30469,8,984,123.00,38.61,599269.18,0,0.0016,0,0,0,0,0,0
149.171.126.2:80-59.166.0.8:43635,18,2156,119.78,102.15,537521.82,0,0.0040,4,16,4,4,0,0
149.171.126.6:5190-59.166.0.9:16945,46,5268,114.52,96.71,943578.72,0,0.0056,4,44,4,20,0,0
149.171.126.5:20549-59.166.0.9:12661,14,2394,171.00,249.04,3820.41,48,0.6266,4,12,4,2,0,0
149.171.126.6:57224-59.166.0.2:30430,170,86138,506.69,596.56,706680.56,0,0.1219,4,168,4,82,0,0
149.171.126.3:5190-59.166.0.3:1230,44,4780,108.64,94.77,2595.01,42,1.8420,4,42,4,18,0,0
149.171.126.2:143-59.166.0.8:27201,248,27004,108.89,146.14,33928.16,3,0.7959,4,246,4,118,0,0
149.171.126.0:19518-59.166.0.0:46668,20,9568,478.40,628.42,1741853.27,0,0.0055,4,18,4,4,0,0
149.171.126.1:37882-59.166.0.7:20022,134,63272,472.18,584.37,2258181.95,0,0.0280,4,132,4,64,0,0
149.171.126.5:5190-59.166.0.5:48242,36,3774,104.83,105.47,49755.44,2,0.0759,4,34,4,14,0,0
149.171.126.17:6667-175.45.176.0:57692,16,990,61.88,3.69,2545.91,25,0.3889,4,14,4,0,0,0
149.171.126.5:5190-59.166.0.3:40219,44,4780,108.64,94.77,940759.69,0,0.0051,4,42,4,18,0,0
149.171.126.15:1723-175.45.176.1:22720,16,3040,190.00,340.94,6545.78,30,0.4644,4,14,4,0,0,0
149.171.126.9:5190-59.166.0.6:52392,46,5268,114.52,96.71,924697.21,0,0.0057,4,44,4,20,0,0
149.171.126.1:6881-59.166.0.2:26568,170,124232,730.78,697.87,1467076.05,0,0.0847,4,168,4,62,0,0
149.171.126.7:6881-59.166.0.1:60334,34,3728,109.65,88.55,241013.71,0,0.0155,4,32,4,12,0,0
149.171.126.8:8101-59.166.0.7:10048,86,29706,345.42,515.31,1223728.12,0,0.0243,4,84,4,40,0,0
149.171.126.5:55407-59.166.0.1:1904,74,20046,270.89,442.44,2005001.00,0,0.0100,4,72,4,34,0,0
149.171.126.3:12171-59.166.0.1:14057,82,25304,308.59,483.52,926038.43,0,0.0273,4,80,4,38,0,0
149.171.126.6:53-59.166.0.4:30841,4,388,97.00,8.00,372718.54,0,0.0010,0,0,0,0,0,0
149.171.126.8:25-59.166.0.1:2418,94,42274,449.72,618.91,85269.38,5,0.4958,4,92,4,36,0,0
149.171.126.2:21-59.166.0.8:6883,106,8372,78.98,16.17,3714.65,21,2.2538,4,104,4,48,0,0
149.171.126.9:111-59.166.0.8:45404,8,1016,127.00,31.00,214210.42,0,0.0047,0,0,0,0,0,0
149.171.126.0:62559-59.166.0.1:56300,122,50272,412.07,550.73,2299935.95,0,0.0219,4,120,4,58,0,0
149.171.126.4:80-59.166.0.0:32895,1108,1124924,1015.27,683.66,638577.57,1,1.7616,4,1106,4,372,0,0
149.171.126.8:80-59.166.0.2:33431,32,12364,386.38,531.87,12249.20,32,1.0094,4,30,4,10,0,0
149.171.126.5:39586-59.166.0.0:15786,170,86138,506.69,596.56,917112.95,0,0.0939,4,168,4,82,0,0
149.171.126.5:53-59.166.0.3:49846,4,388,97.00,8.00,399588.05,0,0.0010,0,0,0,0,0,0
149.171.126.15:179-175.45.176.2:17349,26,1832,70.46,14.61,1665.32,44,1.1001,4,24,4,0,0,0
149.171.126.3:20986-59.166.0.3:60230,36,7288,202.44,215.11,980624.33,0,0.0074,4,34,4,24,0,0
149.171.126.9:22-59.166.0.5:46003,120,15858,132.15,161.11,889350.01,0,0.0178,4,118,4,58,0,0
149.171.126.4:6881-59.166.0.3:30750,34,3728,109.65,88.55,209567.71,0,0.0178,4,32,4,12,0,0
149.171.126.1:36103-59.166.0.5:62674,86,29706,345.42,515.31,341786.13,1,0.0869,4,84,4,40,0,0
149.171.126.9:41227-59.166.0.3:59564,20,9568,478.40,628.42,26842.55,18,0.3564,4,18,4,4,0,0
149.171.126.4:55070-59.166.0.2:49365,8,952,119.00,33.39,564650.06,0,0.0017,0,0,0,0,0,0
149.171.126.5:6881-59.166.0.9:48217,1326,1142204,861.39,703.27,64306.62,13,17.7618,4,1324,4,468,0,0
149.171.126.7:80-59.166.0.5:2123,30,12228,407.60,542.71,10215.25,41,1.1970,4,28,4,10,0,0
149.171.126.11:162-175.45.176.0:32774,2,332,166.00,0.00,36888888.89,0,0.0000,0,0,0,0,0,0
149.171.126.9:80-59.166.0.6:48570,1094,1123972,1027.40,679.52,244251.37,4,4.6017,4,1092,4,372,0,0
149.171.126.9:52928-59.166.0.0:33172,122,50272,412.07,550.73,2296783.63,0,0.0219,4,120,4,58,0,0
149.171.126.9:53-59.166.0.7:44000,4,356,89.00,8.00,326007.33,0,0.0011,0,0,0,0,0,0
